"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"48357","3","10","71","0","2023","1","",34,785,786,797,8590134,743805,744,837,"",5.63,2.00,1.99,2.01,1.94,2.94,0.70,0.97,"",-2,-5.6,-6,-0.8,-11,-1.4,-7,-0.9,-110523,-1.3,13819,1.9,15,2.1,-2,-0.2
"48357","5","10","71","0","2023","1","",369,3315,3321,3313,48004560,24251693,234259,1113,"",0.91,0.93,0.94,0.93,0.97,0.98,1.00,1.04,"",4,1.1,132,4.1,124,3.9,18,0.5,5834872,13.8,917908,3.9,-53270,-18.5,107,10.6
"48359","0","10","70","0","2023","1","",101,825,830,853,9808350,3872164,57651,902,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-12,-1.4,-5,-0.6,4,0.5,584967,6.3,-5029,-0.1,8454,17.2,58,6.9
"48359","1","10","71","0","2023","1","",5,5,8,8,51122,0,0,562,"",9.60,0.32,0.51,0.49,0.21,0.00,0.00,0.49,"",0,0.0,-3,-37.5,1,14.3,0,0.0,-11438,-18.3,0,0.0,0,0.0,-66,-10.5
"48359","2","10","71","0","2023","1","",4,23,23,23,345367,0,0,1155,"",6.48,0.93,0.91,0.88,1.16,0.00,0.00,1.28,"",-1,-20.0,0,0.0,0,0.0,0,0.0,27463,8.6,0,0.0,0,0.0,92,8.7
"48359","3","10","71","0","2023","1","",18,293,297,305,3178890,34305,35,820,"",12.22,3.74,3.76,3.75,4.18,0.87,0.13,1.11,"",0,0.0,0,0.0,3,1.0,8,2.7,8852,0.3,6293,22.5,6,20.7,-8,-1.0
"48359","5","10","71","0","2023","1","",74,504,502,517,6232971,3837859,57616,944,"",0.75,0.71,0.71,0.71,0.73,1.00,1.00,1.03,"",1,1.4,-9,-1.8,-9,-1.8,-4,-0.8,560090,9.9,-11322,-0.3,8448,17.2,97,11.5
"48361","0","10","70","0","2023","1","",1476,23099,23160,23438,362903002,142356641,3078277,1202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,0.7,878,4.0,691,3.1,842,3.7,35904534,11.0,5049216,3.7,-31382,-1.0,81,7.2
"48361","1","10","71","0","2023","1","",6,114,116,117,1960447,0,0,1304,"",0.79,0.26,0.26,0.26,0.22,0.00,0.00,0.85,"",-1,-14.3,-4,-3.4,-1,-0.9,4,3.5,393657,25.1,0,0.0,0,0.0,265,25.5
"48361","2","10","71","0","2023","1","",12,346,324,324,4522005,0,0,1050,"",1.33,0.50,0.46,0.45,0.41,0.00,0.00,0.87,"",-1,-7.7,17,5.2,7,2.2,-6,-1.8,266208,6.3,0,0.0,0,0.0,44,4.4
"48361","3","10","71","0","2023","1","",67,3948,3953,3946,44484309,5368711,5368,867,"",3.11,1.80,1.79,1.77,1.58,3.72,0.39,0.88,"",0,0.0,45,1.2,27,0.7,49,1.3,1215585,2.8,163763,3.1,163,3.1,15,1.8
"48361","5","10","71","0","2023","1","",1391,18691,18767,19051,311936241,136987930,3072909,1274,"",0.97,0.95,0.95,0.95,0.99,0.97,1.00,1.04,"",12,0.9,820,4.6,658,3.6,795,4.4,34029084,12.2,4885453,3.7,-31545,-1.0,92,7.8
"48363","0","10","70","0","2023","1","",745,8147,8164,8177,96487353,42270612,526625,909,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.9,498,6.5,415,5.4,399,5.1,4872805,5.3,3224770,8.3,-112421,-17.6,-3,-0.3
"48363","1","10","71","0","2023","1","",9,48,46,48,730517,0,0,1187,"",2.34,0.31,0.30,0.31,0.31,0.00,0.00,1.02,"",0,0.0,-2,-4.0,-4,-8.0,0,0.0,72834,11.1,0,0.0,0,0.0,162,15.8
"48363","2","10","71","0","2023","1","",12,180,177,182,2608897,0,0,1117,"",2.64,0.73,0.71,0.73,0.89,0.00,0.00,1.23,"",0,0.0,7,4.0,7,4.1,10,5.8,178523,7.3,0,0.0,0,0.0,28,2.6
"48363","3","10","71","0","2023","1","",52,1689,1678,1673,21217015,600393,600,971,"",4.78,2.18,2.16,2.15,2.83,1.40,0.25,1.31,"",-1,-1.9,16,1.0,0,0.0,-2,-0.1,1593983,8.1,17987,3.1,18,3.1,70,7.8
"48363","5","10","71","0","2023","1","",672,6230,6263,6274,71930924,41670219,526025,885,"",0.93,0.89,0.90,0.90,0.86,1.00,1.00,0.96,"",8,1.2,477,8.3,412,7.0,391,6.6,3027465,4.4,3206783,8.3,-112439,-17.6,-24,-2.6
"48365","0","10","70","0","2023","1","",575,7967,8038,8016,119195055,51190756,1241864,1145,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,2.0,-32,-0.4,43,0.5,11,0.1,18164239,18.0,2791599,5.8,-67594,-5.2,174,17.9
"48365","1","10","71","0","2023","1","",9,61,57,61,1009276,0,0,1301,"",3.03,0.40,0.37,0.40,0.35,0.00,0.00,0.89,"",0,0.0,0,0.0,-1,-1.7,4,7.0,214479,27.0,0,0.0,0,0.0,259,24.9
"48365","2","10","71","0","2023","1","",9,55,55,55,817875,0,0,1144,"",2.56,0.23,0.22,0.22,0.23,0.00,0.00,1.00,"",-1,-10.0,-1,-1.8,-1,-1.8,-1,-1.8,3212,0.4,0,0.0,0,0.0,25,2.2
"48365","3","10","71","0","2023","1","",28,1261,1255,1262,14086978,915025,914,860,"",3.34,1.67,1.64,1.65,1.52,1.76,0.16,0.92,"",0,0.0,4,0.3,-4,-0.3,-2,-0.2,1075300,8.3,11006,1.2,9,1.0,66,8.3
"48365","5","10","71","0","2023","1","",529,6590,6671,6638,103280926,50275731,1240950,1198,"",0.94,0.97,0.97,0.97,1.00,0.99,1.00,1.03,"",12,2.3,-35,-0.5,49,0.7,10,0.2,16871248,19.5,2780593,5.9,-67603,-5.2,195,19.4
"48367","0","10","70","0","2023","1","",3606,39234,39702,40176,540961769,241314111,3179510,1048,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",124,3.6,2518,6.9,2527,6.8,2736,7.3,84538407,18.5,19495914,8.8,-391305,-11.0,102,10.8
"48367","1","10","71","0","2023","1","",17,253,252,253,5236730,0,0,1594,"",0.91,0.34,0.33,0.33,0.40,0.00,0.00,1.19,"",1,6.2,27,11.9,16,6.8,21,9.1,1664073,46.6,0,0.0,0,0.0,406,34.2
"48367","2","10","71","0","2023","1","",13,138,138,137,2386269,0,0,1333,"",0.59,0.12,0.11,0.11,0.15,0.00,0.00,1.27,"",-1,-7.1,-30,-17.9,-30,-17.9,-32,-18.9,-295978,-11.0,0,0.0,0,0.0,107,8.7
"48367","3","10","71","0","2023","1","",75,6047,6256,6277,79384743,6141515,6141,986,"",1.43,1.62,1.65,1.64,1.89,2.51,0.43,1.15,"",-1,-1.3,343,6.0,394,6.7,385,6.5,8576456,12.1,275626,4.7,275,4.7,50,5.3
"48367","5","10","71","0","2023","1","",3501,32796,33056,33509,453954027,235172596,3173369,1054,"",1.00,0.98,0.97,0.98,0.97,0.99,1.00,0.99,"",125,3.7,2178,7.1,2147,6.9,2362,7.6,74593856,19.7,19220288,8.9,-391580,-11.0,109,11.5
"48369","0","10","70","0","2023","1","",339,6363,6388,6386,86708198,48540761,317434,1046,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.8,216,3.5,178,2.9,157,2.5,7673653,9.7,2239907,4.8,-67610,-17.6,65,6.6
"48369","1","10","71","0","2023","1","",9,56,59,57,878808,0,0,1179,"",5.15,0.46,0.48,0.47,0.42,0.00,0.00,0.88,"",0,0.0,-3,-5.1,2,3.5,2,3.6,-109745,-11.1,0,0.0,0,0.0,-155,-11.6
"48369","2","10","71","0","2023","1","",4,19,19,19,251418,0,0,1018,"",1.93,0.10,0.10,0.10,0.10,0.00,0.00,0.97,"",0,0.0,0,0.0,0,0.0,0,0.0,15398,6.5,0,0.0,0,0.0,62,6.5
"48369","3","10","71","0","2023","1","",24,717,724,718,6807327,655721,656,728,"",4.85,1.19,1.19,1.18,1.01,1.33,0.46,0.85,"",-1,-4.0,-38,-5.0,-29,-3.9,-34,-4.5,60790,0.9,-116351,-15.1,-116,-15.0,39,5.7
"48369","5","10","71","0","2023","1","",302,5571,5586,5592,78770645,47885040,316778,1085,"",0.91,1.02,1.02,1.02,1.05,1.00,1.00,1.02,"",7,2.4,257,4.8,205,3.8,189,3.5,7707210,10.8,2356258,5.2,-67494,-17.6,66,6.5
"48371","0","10","70","0","2023","1","",466,5566,5533,5661,90773410,30407805,643625,1250,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,2.0,257,4.8,162,3.0,177,3.2,11013590,13.8,2125447,7.5,27991,4.5,111,9.7
"48371","1","10","71","0","2023","1","",11,44,47,49,872649,0,0,1438,"",4.58,0.41,0.45,0.45,0.39,0.00,0.00,0.90,"",0,0.0,-3,-6.4,1,2.2,4,8.9,49686,6.0,0,0.0,0,0.0,62,4.5
"48371","2","10","71","0","2023","1","",15,327,317,324,4826350,0,0,1151,"",5.27,1.95,1.88,1.87,1.75,0.00,0.00,0.92,"",0,0.0,-60,-15.5,-67,-17.4,-54,-14.3,-503586,-9.4,0,0.0,0,0.0,81,7.6
"48371","3","10","71","0","2023","1","",29,1203,1192,1192,15348532,270922,271,987,"",4.27,2.28,2.26,2.21,2.18,0.88,0.09,0.97,"",1,3.6,33,2.8,20,1.7,23,2.0,836724,5.8,22548,9.1,22,8.8,33,3.5
"48371","5","10","71","0","2023","1","",411,3992,3977,4096,69725879,30136883,643354,1334,"",0.91,0.84,0.84,0.85,0.89,1.00,1.00,1.05,"",8,2.0,287,7.7,208,5.5,204,5.2,10630766,18.0,2102899,7.5,27969,4.5,134,11.2
"48373","0","10","70","0","2023","1","",963,12009,12098,12162,144173040,65851508,893223,917,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.8,146,1.2,146,1.2,301,2.5,10045846,7.5,1757656,2.7,-105105,-10.5,49,5.6
"48373","1","10","71","0","2023","1","",14,82,86,86,1464257,0,0,1330,"",2.82,0.36,0.37,0.37,0.42,0.00,0.00,1.14,"",1,7.7,8,10.8,8,10.3,5,6.2,308818,26.7,0,0.0,0,0.0,186,16.3
"48373","2","10","71","0","2023","1","",16,690,704,707,10315125,0,0,1133,"",2.72,1.91,1.90,1.90,2.36,0.00,0.00,1.24,"",0,0.0,1,0.1,26,3.8,35,5.2,1540969,17.6,0,0.0,0,0.0,140,14.1
"48373","3","10","71","0","2023","1","",41,1940,1957,1958,22069378,3084840,50322,870,"",2.92,1.70,1.70,1.69,1.97,4.62,12.45,1.16,"",0,0.0,-46,-2.3,-29,-1.5,-3,-0.2,1040170,4.9,-14659,-0.5,4118,8.9,52,6.4
"48373","5","10","71","0","2023","1","",892,9297,9351,9411,110324280,62766668,842901,907,"",0.95,0.90,0.90,0.91,0.88,0.97,0.95,0.98,"",7,0.8,183,2.0,141,1.5,264,2.9,7155889,6.9,1772315,2.9,-109223,-11.5,40,4.6
"48375","0","10","70","0","2023","1","",4047,75904,76372,76862,1079418875,449206825,5034929,1087,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.1,230,0.3,-254,-0.3,183,0.2,72154843,7.2,4691773,1.1,-795541,-13.6,72,7.1
"48375","1","10","71","0","2023","1","",35,2231,2214,2217,45704975,0,0,1583,"",1.68,1.54,1.52,1.51,1.74,0.00,0.00,1.14,"",3,9.4,53,2.4,20,0.9,24,1.1,1906408,4.4,0,0.0,0,0.0,43,2.8
"48375","2","10","71","0","2023","1","",27,2131,2151,2150,34829410,0,0,1250,"",1.09,0.93,0.92,0.91,1.06,0.00,0.00,1.15,"",-1,-3.6,11,0.5,37,1.8,48,2.3,528402,1.5,0,0.0,0,0.0,1,0.1
"48375","3","10","71","0","2023","1","",51,9822,10044,10117,123136807,3268439,3266,948,"",0.86,1.36,1.38,1.38,1.47,0.72,0.14,1.07,"",0,0.0,-17,-0.2,-68,-0.7,58,0.6,9501503,8.4,313938,10.6,310,10.5,74,8.5
"48375","5","10","71","0","2023","1","",3934,61720,61963,62378,875747683,445938386,5031663,1086,"",1.00,0.95,0.95,0.95,0.94,1.01,1.00,0.98,"",-8,-0.2,183,0.3,-243,-0.4,53,0.1,60218530,7.4,4377835,1.0,-795851,-13.7,75,7.4
"48377","0","10","70","0","2023","1","",205,2057,2034,2075,27853490,8150942,92371,1042,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.0,-17,-0.8,-63,-3.0,-29,-1.4,3120627,12.6,-193250,-2.3,-24935,-21.3,132,14.5
"48377","1","10","71","0","2023","1","",10,372,369,369,9346762,0,0,1943,"",9.45,9.47,9.51,9.34,13.79,0.00,0.00,1.46,"",0,0.0,32,9.4,29,8.5,34,10.1,1071416,12.9,0,0.0,0,0.0,62,3.3
"48377","2","10","71","0","2023","1","",10,66,66,63,1006879,0,0,1192,"",7.98,1.07,1.06,0.99,1.19,0.00,0.00,1.15,"",0,0.0,-6,-8.3,-7,-9.6,-10,-13.7,-101922,-9.2,0,0.0,0,0.0,18,1.5
"48377","3","10","71","0","2023","1","",21,464,471,483,5094382,822720,822,829,"",7.02,2.38,2.43,2.44,2.36,9.96,1.97,0.98,"",1,5.0,-3,-0.6,-1,-0.2,-2,-0.4,536499,11.8,11154,1.4,10,1.2,90,12.2
"48377","5","10","71","0","2023","1","",164,1155,1128,1160,12405467,7328222,91549,831,"",0.82,0.66,0.65,0.65,0.51,0.91,1.00,0.79,"",1,0.6,-40,-3.3,-84,-6.9,-51,-4.2,1614634,15.0,-204404,-2.7,-24945,-21.4,143,20.8
"48379","0","10","70","0","2023","1","",266,2333,2417,2436,23185785,11885397,157588,745,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,3.5,130,5.9,192,8.6,184,8.2,2768458,13.6,876847,8.0,-1561,-1.0,40,5.7
"48379","1","10","71","0","2023","1","",3,17,18,18,272401,0,0,1186,"",2.19,0.38,0.39,0.39,0.48,0.00,0.00,1.25,"",0,0.0,0,0.0,0,0.0,1,5.9,50284,22.6,0,0.0,0,0.0,200,20.3
"48379","2","10","71","0","2023","1","",4,23,23,23,313950,0,0,1050,"",2.46,0.33,0.31,0.31,0.45,0.00,0.00,1.41,"",-1,-20.0,-1,-4.2,-1,-4.2,-1,-4.2,-15318,-4.7,0,0.0,0,0.0,-5,-0.5
"48379","3","10","71","0","2023","1","",21,538,557,557,4971636,464862,466,694,"",5.41,2.43,2.42,2.40,2.76,3.86,0.65,1.14,"",0,0.0,29,5.7,34,6.5,33,6.3,140339,2.9,8230,1.8,9,2.0,-23,-3.2
"48379","5","10","71","0","2023","1","",238,1755,1819,1838,17627798,11420535,157122,752,"",0.92,0.88,0.88,0.88,0.88,0.97,1.00,1.00,"",10,4.4,102,6.2,159,9.6,151,9.0,2593153,17.2,868617,8.2,-1570,-1.0,58,8.4
"48381","0","10","70","0","2023","1","",2764,35920,36384,35956,501014780,208156830,2226557,1068,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",79,2.9,1558,4.5,1528,4.4,1116,3.2,51876129,11.6,8586512,4.3,-392063,-15.0,72,7.2
"48381","1","10","71","0","2023","1","",10,204,210,211,3900924,0,0,1440,"",0.70,0.30,0.30,0.31,0.32,0.00,0.00,1.06,"",0,0.0,4,2.0,15,7.7,14,7.1,673653,20.9,0,0.0,0,0.0,182,14.5
"48381","2","10","71","0","2023","1","",19,2103,2386,2317,24156806,0,0,819,"",1.12,1.94,2.15,2.11,1.59,0.00,0.00,0.77,"",1,5.6,-86,-3.9,88,3.8,68,3.0,611436,2.6,0,0.0,0,0.0,12,1.5
"48381","3","10","71","0","2023","1","",19,2920,2949,2934,35193704,313485,313,923,"",0.47,0.86,0.85,0.86,0.91,0.15,0.03,1.06,"",-1,-5.0,174,6.3,148,5.3,161,5.8,4324075,14.0,3053,1.0,3,1.0,67,7.8
"48381","5","10","71","0","2023","1","",2716,30693,30839,30494,437763346,207843345,2226244,1098,"",1.01,1.00,0.99,0.99,1.01,1.01,1.00,1.01,"",79,3.0,1466,5.0,1277,4.3,873,2.9,46266965,11.8,8583459,4.3,-392066,-15.0,76,7.4
"48383","0","10","70","0","2023","1","",155,1686,1685,1664,33266127,8646688,197242,1525,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-2.5,-31,-1.8,-58,-3.3,-60,-3.5,814649,2.5,-475043,-5.2,-48911,-19.9,80,5.5
"48383","1","10","71","0","2023","1","",4,11,10,11,153366,0,0,1106,"",5.00,0.34,0.31,0.35,0.19,0.00,0.00,0.57,"",0,0.0,-3,-21.4,-5,-33.3,-4,-26.7,-4774,-3.0,0,0.0,0,0.0,277,33.4
"48383","2","10","71","0","2023","1","",4,14,15,15,239824,0,0,1258,"",4.22,0.28,0.29,0.29,0.24,0.00,0.00,0.83,"",-1,-20.0,-1,-6.7,0,0.0,-1,-6.2,-57968,-19.5,0,0.0,0,0.0,-236,-15.8
"48383","3","10","71","0","2023","1","",13,421,417,420,4940542,2031,2,906,"",5.75,2.63,2.60,2.65,1.91,0.02,0.00,0.73,"",0,0.0,10,2.4,4,1.0,8,1.9,-73389,-1.5,279,15.9,0,0.0,-30,-3.2
"48383","5","10","71","0","2023","1","",134,1240,1243,1218,27932395,8644657,197240,1742,"",0.89,0.86,0.86,0.86,0.97,1.01,1.00,1.13,"",-3,-2.2,-37,-2.9,-57,-4.4,-63,-4.9,950780,3.5,-475322,-5.2,-48911,-19.9,128,7.9
"48385","0","10","70","0","2023","1","",114,759,792,791,7163846,3447442,30755,706,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.7,10,1.3,4,0.5,-12,-1.5,796815,12.5,8108,0.2,-5490,-15.1,78,12.4
"48385","1","10","71","0","2023","1","",4,6,6,6,102552,0,0,1315,"",6.80,0.41,0.40,0.40,0.59,0.00,0.00,1.46,"",0,0.0,0,0.0,0,0.0,0,0.0,21253,26.1,0,0.0,0,0.0,273,26.2
"48385","2","10","71","0","2023","1","",4,16,16,16,202923,0,0,976,"",5.74,0.70,0.66,0.66,0.93,0.00,0.00,1.38,"",0,0.0,1,6.7,1,6.7,1,6.7,4536,2.3,0,0.0,0,0.0,-41,-4.0
"48385","3","10","71","0","2023","1","",7,193,196,197,1872481,293690,293,737,"",4.21,2.68,2.60,2.61,3.37,8.40,2.10,1.28,"",0,0.0,13,7.2,15,8.3,9,4.8,286853,18.1,53906,22.5,54,22.6,70,10.5
"48385","5","10","71","0","2023","1","",99,544,574,572,4985890,3153752,30462,681,"",0.89,0.84,0.85,0.85,0.80,0.93,1.00,0.95,"",-2,-2.0,-4,-0.7,-12,-2.0,-22,-3.7,484173,10.8,-45798,-1.4,-5544,-15.4,80,13.3
"48387","0","10","70","0","2023","1","",267,2784,2779,2783,31450700,15124401,261806,870,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.1,28,1.0,46,1.7,71,2.6,4629724,17.3,1760372,13.2,26804,11.4,115,15.2
"48387","1","10","71","0","2023","1","",9,41,37,39,536990,0,0,1059,"",6.53,0.77,0.70,0.74,0.70,0.00,0.00,0.95,"",0,0.0,5,13.9,0,0.0,2,5.4,65943,14.0,0,0.0,0,0.0,71,7.2
"48387","2","10","71","0","2023","1","",9,37,37,37,573582,0,0,1192,"",5.51,0.44,0.44,0.43,0.60,0.00,0.00,1.37,"",-1,-10.0,-3,-7.5,-3,-7.5,-3,-7.5,-28576,-4.7,0,0.0,0,0.0,34,2.9
"48387","3","10","71","0","2023","1","",18,648,643,642,5864410,817922,817,700,"",4.62,2.45,2.43,2.42,2.40,5.33,0.69,0.99,"",-1,-5.3,-10,-1.5,-16,-2.4,-14,-2.1,202210,3.6,58556,7.7,57,7.5,38,5.7
"48387","5","10","71","0","2023","1","",231,2058,2062,2065,24475718,14306479,260989,913,"",0.89,0.86,0.87,0.87,0.90,0.96,1.00,1.03,"",5,2.2,36,1.8,65,3.3,86,4.3,4390147,21.9,1701816,13.5,26747,11.4,140,18.1
"48389","0","10","70","0","2023","1","",481,7010,7142,7111,146581406,47954390,1466119,1591,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.8,503,7.7,540,8.2,495,7.5,29821783,25.5,7643654,19.0,254747,21.0,225,16.5
"48389","1","10","71","0","2023","1","",10,64,64,65,1279882,0,0,1530,"",4.03,0.48,0.47,0.48,0.36,0.00,0.00,0.75,"",-1,-9.1,-4,-5.9,-1,-1.5,0,0.0,86215,7.2,0,0.0,0,0.0,139,10.0
"48389","2","10","71","0","2023","1","",7,63,61,58,1053168,0,0,1335,"",2.38,0.30,0.28,0.27,0.24,0.00,0.00,0.84,"",0,0.0,-2,-3.1,-4,-6.2,-3,-4.9,-70842,-6.3,0,0.0,0,0.0,-23,-1.7
"48389","3","10","71","0","2023","1","",51,1378,1367,1386,19380551,1953644,1955,1083,"",7.27,2.07,2.01,2.04,1.70,4.02,0.29,0.83,"",4,8.5,-126,-8.4,-130,-8.7,-112,-7.5,-160434,-0.8,179773,10.1,180,10.1,81,8.1
"48389","5","10","71","0","2023","1","",413,5505,5650,5602,124867805,46000746,1464164,1720,"",0.88,0.92,0.93,0.92,0.98,0.97,1.00,1.07,"",-7,-1.7,635,13.0,675,13.6,610,12.2,29966844,31.6,7463881,19.4,254567,21.0,244,16.5
"48391","0","10","70","0","2023","1","",212,2193,2237,2272,25917061,10112215,145324,892,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.4,64,3.0,95,4.4,112,5.2,2858999,12.4,559060,5.9,-35170,-19.5,65,7.9
"48391","1","10","71","0","2023","1","",9,23,23,22,264262,0,0,897,"",8.23,0.55,0.54,0.51,0.42,0.00,0.00,0.79,"",0,0.0,0,0.0,2,9.5,1,4.8,-12229,-4.4,0,0.0,0,0.0,-85,-8.7
"48391","2","10","71","0","2023","1","",6,27,27,27,443716,0,0,1264,"",4.63,0.41,0.40,0.39,0.56,0.00,0.00,1.42,"",-1,-14.3,-2,-6.9,-2,-6.9,-2,-6.9,-28415,-6.0,0,0.0,0,0.0,12,1.0
"48391","3","10","71","0","2023","1","",29,668,668,679,6952385,50905,52,796,"",9.38,3.21,3.13,3.13,3.46,0.50,0.08,1.09,"",0,0.0,27,4.2,20,3.1,27,4.1,565646,8.9,10172,25.0,11,26.8,37,4.9
"48391","5","10","71","0","2023","1","",168,1475,1519,1544,18256698,10061310,145272,928,"",0.81,0.79,0.79,0.79,0.81,1.01,1.00,1.03,"",-2,-1.2,39,2.7,75,5.2,86,5.9,2333997,14.7,548888,5.8,-35181,-19.5,81,9.6
"48393","0","10","70","0","2023","1","",50,250,250,249,5968813,1075074,20065,1839,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,18,7.8,17,7.3,12,5.1,1461048,32.4,218301,25.5,6915,52.6,357,24.1
"48393","1","10","71","0","2023","1","",2,4,4,4,58556,0,0,1126,"",7.75,0.84,0.84,0.84,0.40,0.00,0.00,0.48,"",0,0.0,1,33.3,0,0.0,0,0.0,9911,20.4,0,0.0,0,0.0,105,10.3
"48393","3","10","71","0","2023","1","",16,101,103,100,919995,46972,47,698,"",21.94,4.26,4.32,4.21,1.99,4.31,0.52,0.47,"",-1,-5.9,-9,-8.2,-9,-8.0,-11,-9.9,78005,9.3,136,0.3,0,0.0,115,19.7
"48393","5","10","71","0","2023","1","",32,145,143,145,4990262,1028102,20018,2660,"",0.66,0.68,0.67,0.68,0.96,0.97,1.00,1.43,"",1,3.2,26,21.8,26,22.2,23,18.9,1373132,38.0,218165,26.9,6915,52.8,328,14.1
"48395","0","10","70","0","2023","1","",378,5439,5451,5465,88891958,32601459,502280,1254,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.6,482,9.7,479,9.6,513,10.4,18024620,25.4,3598362,12.4,13877,2.8,155,14.1
"48395","1","10","71","0","2023","1","",9,38,41,40,646293,0,0,1253,"",4.61,0.37,0.39,0.38,0.30,0.00,0.00,0.78,"",0,0.0,4,11.8,6,17.1,6,17.6,128637,24.8,0,0.0,0,0.0,93,8.0
"48395","2","10","71","0","2023","1","",6,41,44,42,674827,0,0,1226,"",2.60,0.25,0.26,0.25,0.25,0.00,0.00,0.98,"",-2,-25.0,-1,-2.4,2,4.8,-1,-2.3,2537,0.4,0,0.0,0,0.0,4,0.3
"48395","3","10","71","0","2023","1","",34,1073,1077,1101,11381569,776684,776,808,"",6.17,2.08,2.07,2.11,1.65,2.35,0.34,0.79,"",0,0.0,94,9.6,89,9.0,105,10.5,841793,8.0,11522,1.5,10,1.3,-13,-1.6
"48395","5","10","71","0","2023","1","",329,4287,4289,4282,76189269,31824775,501504,1367,"",0.89,0.92,0.92,0.92,0.99,0.99,1.00,1.07,"",8,2.5,385,9.9,382,9.8,403,10.4,17051653,28.8,3586840,12.7,13867,2.8,199,17.0
"48397","0","10","70","0","2023","1","",3226,38734,38858,39014,522562511,233712361,2934848,1034,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",112,3.6,3308,9.3,2942,8.2,2898,8.0,82963489,18.9,23000279,10.9,-354039,-10.8,90,9.5
"48397","1","10","71","0","2023","1","",7,146,156,155,3021496,0,0,1526,"",0.42,0.20,0.21,0.21,0.24,0.00,0.00,1.16,"",1,16.7,-1,-0.7,10,6.8,9,6.2,494259,19.6,0,0.0,0,0.0,198,14.9
"48397","2","10","71","0","2023","1","",8,58,58,58,850035,0,0,1127,"",0.41,0.05,0.05,0.05,0.05,0.00,0.00,1.09,"",-1,-11.1,0,0.0,0,0.0,0,0.0,25664,3.1,0,0.0,0,0.0,34,3.1
"48397","3","10","71","0","2023","1","",42,4238,4243,4264,55882652,256395,256,1012,"",0.89,1.15,1.15,1.15,1.38,0.11,0.02,1.20,"",0,0.0,162,4.0,148,3.6,133,3.2,3672752,7.0,35414,16.0,35,15.8,33,3.4
"48397","5","10","71","0","2023","1","",3169,34292,34401,34537,462808328,233455966,2934592,1035,"",1.01,1.03,1.04,1.04,1.02,1.01,1.00,0.99,"",112,3.7,3147,10.1,2784,8.8,2756,8.7,78770814,20.5,22964865,10.9,-354074,-10.8,98,10.5
"48399","0","10","70","0","2023","1","",287,3081,2965,2969,37640578,15925931,128223,964,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.7,67,2.2,-14,-0.5,-10,-0.3,4625496,14.0,920713,6.1,-13781,-9.7,115,13.5
"48399","1","10","71","0","2023","1","",8,42,44,40,567226,0,0,1039,"",5.40,0.71,0.78,0.71,0.62,0.00,0.00,0.84,"",0,0.0,5,13.5,6,15.8,3,8.1,145380,34.5,0,0.0,0,0.0,170,19.6
